ROW_ID,ORDER_ID,ORDER_DATE,ORDER_DATE_ID,ORDER_MONTH,SHIP_DATE,CUSTOMER_ID,PRODUCT_ID,LOCATION_ID,SALES
1956,CA-2018-157987,2018-02-09,20180209,Feb,2018-06-09,AC-10615,TEC-AC-10002842,399,238.00
1957,CA-2018-157987,2018-02-09,20180209,Feb,2018-06-09,AC-10615,TEC-AC-10000109,399,167.97
1958,CA-2018-157987,2018-02-09,20180209,Feb,2018-06-09,AC-10615,OFF-PA-10003893,399,17.12
1971,CA-2018-140242,2018-06-05,20180605,Jun,2018-11-05,ML-17755,OFF-AR-10004752,74,6.41
1972,CA-2018-140242,2018-06-05,20180605,Jun,2018-11-05,ML-17755,TEC-AC-10004659,74,408.74
1979,CA-2016-109939,2016-08-05,20160805,Aug,2016-12-05,AA-10375,OFF-AR-10000127,368,5.25
1983,CA-2015-122749,2015-03-12,20150312,Mar,2015-09-12,NG-18430,TEC-PH-10003811,372,479.96
1996,US-2018-147221,2018-02-12,20180212,Feb,2018-04-12,JS-16030,OFF-AP-10002534,336,294.62
1997,US-2018-147221,2018-02-12,20180212,Feb,2018-04-12,JS-16030,FUR-FU-10004020,336,8.75
1998,CA-2015-131905,2015-06-02,20150602,Jun,2015-09-02,ND-18460,OFF-LA-10002787,239,15.00
1999,CA-2015-131905,2015-06-02,20150602,Jun,2015-09-02,ND-18460,TEC-PH-10003645,239,161.61
2000,CA-2015-131905,2015-06-02,20150602,Jun,2015-09-02,ND-18460,TEC-PH-10001615,239,144.95
2008,CA-2018-165386,2018-03-08,20180308,Mar,2018-04-08,CM-12190,FUR-BO-10003034,74,183.37
2012,CA-2016-155761,2016-11-12,20161112,Nov,2016-11-12,SC-20800,TEC-AC-10001606,337,159.98
2013,CA-2016-155761,2016-11-12,20161112,Nov,2016-11-12,SC-20800,OFF-ST-10000943,337,46.34
2027,CA-2017-113516,2017-08-09,20170809,Aug,2017-10-09,VM-21685,OFF-BI-10002225,161,33.02
2028,CA-2017-113516,2017-08-09,20170809,Aug,2017-10-09,VM-21685,OFF-BI-10001989,161,67.14
2043,CA-2016-104493,2016-02-10,20160210,Feb,2016-08-10,EB-13705,OFF-BI-10004817,173,57.50
2055,CA-2017-136434,2017-01-12,20170112,Jan,2017-07-12,RD-19480,FUR-FU-10001196,56,17.31
2074,CA-2018-122504,2018-07-11,20180711,Jul,2018-12-11,DB-13270,TEC-AC-10003289,159,59.97
2075,CA-2018-122504,2018-07-11,20180711,Jul,2018-12-11,DB-13270,TEC-PH-10002468,159,761.54
2076,CA-2015-131051,2015-01-12,20150112,Jan,2015-05-12,TR-21325,FUR-FU-10001861,154,58.20
2099,CA-2018-124401,2018-07-09,20180709,Jul,2018-12-09,RD-19900,OFF-ST-10000649,367,37.68
2100,CA-2018-124401,2018-07-09,20180709,Jul,2018-12-09,RD-19900,TEC-AC-10002926,367,279.94
2122,CA-2018-158246,2018-09-11,20180911,Sep,2018-11-11,JB-15400,FUR-CH-10003061,151,215.98
2125,CA-2018-144862,2018-01-12,20180112,Jan,2018-05-12,EH-14005,OFF-EN-10003040,358,104.68
2126,CA-2018-144862,2018-01-12,20180112,Jan,2018-05-12,EH-14005,TEC-PH-10000923,358,62.96
2128,CA-2016-134859,2016-04-10,20160410,Apr,2016-09-10,JK-16120,FUR-FU-10003623,360,64.94
2129,CA-2016-134859,2016-04-10,20160410,Apr,2016-09-10,JK-16120,OFF-PA-10001293,360,20.74
2140,CA-2015-159520,2015-06-06,20150606,Jun,2015-11-06,GT-14635,OFF-BI-10003982,392,149.54
2141,CA-2015-159520,2015-06-06,20150606,Jun,2015-11-06,GT-14635,OFF-SU-10001664,392,17.14
2142,CA-2015-159520,2015-06-06,20150606,Jun,2015-11-06,GT-14635,FUR-TA-10003238,392,991.76
2143,CA-2017-155481,2017-01-09,20170109,Jan,2017-05-09,DK-13225,OFF-PA-10004675,357,30.48
2144,CA-2017-155481,2017-01-09,20170109,Jan,2017-05-09,DK-13225,TEC-PH-10002293,357,23.99
2145,CA-2017-155481,2017-01-09,20170109,Jan,2017-05-09,DK-13225,OFF-FA-10002780,357,16.69
2160,CA-2017-159737,2017-03-09,20170309,Mar,2017-09-09,CS-11950,OFF-BI-10004236,73,8.81
2162,CA-2017-101938,2017-07-01,20170701,Jul,2017-12-01,DW-13480,OFF-AR-10003696,136,34.58
2173,CA-2015-152296,2015-01-08,20150108,Jan,2015-03-08,IL-15100,OFF-BI-10004506,154,19.75
2180,CA-2017-128818,2017-07-05,20170705,Jul,2017-11-05,CJ-12010,OFF-BI-10000309,399,85.23
2181,CA-2017-128818,2017-07-05,20170705,Jul,2017-11-05,CJ-12010,OFF-LA-10003923,399,44.40
2182,CA-2017-128818,2017-07-05,20170705,Jul,2017-11-05,CJ-12010,FUR-CH-10002084,399,442.76
2183,CA-2017-128818,2017-07-05,20170705,Jul,2017-11-05,CJ-12010,TEC-MA-10000488,399,3999.95
2184,CA-2017-128818,2017-07-05,20170705,Jul,2017-11-05,CJ-12010,TEC-AC-10001767,399,199.95
2185,CA-2017-128818,2017-07-05,20170705,Jul,2017-11-05,CJ-12010,FUR-FU-10001940,399,63.68
2186,CA-2018-124576,2018-01-08,20180108,Jan,2018-04-08,HK-14890,OFF-BI-10002735,155,54.90
2197,CA-2017-136483,2017-01-12,20170112,Jan,2017-06-12,AG-10390,OFF-AR-10000940,341,4.70
2201,US-2015-165659,2015-01-06,20150106,Jan,2015-06-06,LT-17110,FUR-FU-10001935,207,22.20
2202,US-2015-165659,2015-01-06,20150106,Jan,2015-06-06,LT-17110,TEC-PH-10002563,207,881.93
2203,CA-2016-138002,2016-06-09,20160609,Jun,2016-12-09,BT-11305,OFF-BI-10002160,229,6.10
2204,CA-2016-138002,2016-06-09,20160609,Jun,2016-12-09,BT-11305,FUR-FU-10004748,229,191.82
2206,CA-2017-164350,2017-10-09,20171009,Oct,2017-12-09,CG-12040,OFF-AR-10000538,346,67.56
2214,CA-2018-129378,2018-01-10,20180110,Jan,2018-02-10,NS-18505,OFF-BI-10002012,146,1.44
2215,CA-2018-129378,2018-01-10,20180110,Jan,2018-02-10,NS-18505,OFF-BI-10001922,146,61.78
2216,CA-2018-129378,2018-01-10,20180110,Jan,2018-02-10,NS-18505,OFF-AP-10000576,146,241.96
2217,CA-2018-129378,2018-01-10,20180110,Jan,2018-02-10,NS-18505,FUR-CH-10000553,146,108.61
2222,CA-2016-131884,2016-06-12,20160612,Jun,2016-06-12,DK-13375,TEC-PH-10001578,379,485.94
2223,CA-2016-131884,2016-06-12,20160612,Jun,2016-06-12,DK-13375,OFF-AR-10004078,379,37.38
2224,CA-2016-131884,2016-06-12,20160612,Jun,2016-06-12,DK-13375,FUR-CH-10004860,379,70.69
2229,CA-2017-139157,2017-01-10,20170110,Jan,2017-05-10,GM-14680,FUR-TA-10003238,402,330.59
2235,CA-2018-104066,2018-05-12,20180512,May,2018-10-12,QJ-19255,TEC-AC-10001013,,205.03
2260,CA-2016-117611,2016-08-11,20160811,Aug,2016-10-11,MZ-17335,OFF-FA-10002280,175,5.00
2260,CA-2016-117611,2016-08-11,20160811,Aug,2016-10-11,MZ-17335,OFF-FA-10002280,176,5.00
2261,CA-2016-117611,2016-08-11,20160811,Aug,2016-10-11,MZ-17335,TEC-AC-10002049,175,371.97
2261,CA-2016-117611,2016-08-11,20160811,Aug,2016-10-11,MZ-17335,TEC-AC-10002049,176,371.97
2263,CA-2018-122994,2018-06-02,20180602,Jun,2018-09-02,MV-17485,FUR-BO-10004015,243,359.97
2267,CA-2018-149146,2018-12-10,20181210,Dec,2018-12-10,SM-20320,OFF-PA-10003919,430,7.97
2271,CA-2018-164917,2018-02-12,20180212,Feb,2018-07-12,MK-17905,OFF-AR-10004344,104,47.96
2273,CA-2016-142944,2016-06-03,20160603,Jun,2016-11-03,JL-15850,FUR-FU-10000308,154,435.26
2274,CA-2016-142944,2016-06-03,20160603,Jun,2016-11-03,JL-15850,TEC-CO-10003763,154,1119.98
2275,CA-2015-157882,2015-03-10,20150310,Mar,2015-08-10,AR-10405,FUR-TA-10001866,184,143.43
2276,CA-2015-157882,2015-03-10,20150310,Mar,2015-08-10,AR-10405,FUR-CH-10002774,184,122.35
2283,CA-2017-132143,2017-03-09,20170309,Mar,2017-05-09,FM-14215,OFF-PA-10002713,123,48.16
2284,CA-2016-153108,2016-05-03,20160503,May,2016-09-03,SF-20200,TEC-PH-10001552,53,23.92
2285,CA-2016-153108,2016-05-03,20160503,May,2016-09-03,SF-20200,OFF-AP-10002222,53,60.69
2286,CA-2017-112676,2017-05-05,20170505,May,2017-08-05,PJ-18835,OFF-PA-10003971,350,14.35
2288,US-2018-112928,2018-01-06,20180106,Jan,2018-05-06,BB-10990,OFF-AP-10002287,380,17.48
2290,CA-2018-115154,2018-08-01,20180801,Aug,2018-11-01,RS-19420,FUR-TA-10001950,230,892.98
2294,CA-2016-130995,2016-01-11,20160111,Jan,2016-06-11,QJ-19255,TEC-PH-10000347,399,4.95
2296,CA-2016-113145,2016-01-11,20160111,Jan,2016-05-11,VD-21670,OFF-PA-10002659,400,13.52
2297,CA-2016-113145,2016-01-11,20160111,Jan,2016-05-11,VD-21670,FUR-FU-10000965,400,259.70
2298,CA-2016-113145,2016-01-11,20160111,Jan,2016-05-11,VD-21670,TEC-PH-10001527,400,42.95
2299,CA-2016-113145,2016-01-11,20160111,Jan,2016-05-11,VD-21670,TEC-AC-10001838,400,1399.93
2300,CA-2016-113145,2016-01-11,20160111,Jan,2016-05-11,VD-21670,TEC-PH-10002597,400,503.96
2307,CA-2016-160794,2016-06-08,20160608,Jun,2016-08-08,MS-17980,OFF-PA-10004156,337,27.22
2308,CA-2018-116225,2018-05-11,20180511,May,2018-09-11,SV-20935,TEC-AC-10001432,399,390.75
2309,US-2018-120418,2018-11-06,20181106,Nov,2018-12-06,BC-11125,FUR-CH-10001394,204,280.79
2310,US-2018-120418,2018-11-06,20181106,Nov,2018-12-06,BC-11125,OFF-ST-10002370,204,68.45
2311,US-2018-120418,2018-11-06,20181106,Nov,2018-12-06,BC-11125,OFF-AR-10002956,204,88.04
2312,US-2018-120418,2018-11-06,20181106,Nov,2018-12-06,BC-11125,OFF-AR-10001955,204,15.87
2313,US-2018-120418,2018-11-06,20181106,Nov,2018-12-06,BC-11125,OFF-ST-10001809,204,215.59
2336,CA-2018-152695,2018-10-12,20181012,Oct,2018-10-12,CC-12220,OFF-EN-10004030,121,10.86
2337,CA-2018-152695,2018-10-12,20181012,Oct,2018-10-12,CC-12220,OFF-AP-10000026,121,426.79
2349,CA-2018-109701,2018-02-12,20180212,Feb,2018-03-12,AM-10360,OFF-BI-10004187,183,9.02
2350,CA-2018-109701,2018-02-12,20180212,Feb,2018-03-12,AM-10360,OFF-BI-10000632,183,69.46
2351,CA-2018-109701,2018-02-12,20180212,Feb,2018-03-12,AM-10360,OFF-PA-10003724,183,10.86
2352,CA-2018-109701,2018-02-12,20180212,Feb,2018-03-12,AM-10360,OFF-AP-10002765,183,79.47
2353,CA-2018-109701,2018-02-12,20180212,Feb,2018-03-12,AM-10360,OFF-AR-10001868,183,10.08
2371,CA-2018-155152,2018-07-07,20180707,Jul,2018-09-07,MP-17965,TEC-AC-10004353,355,252.00
2372,CA-2017-159940,2017-07-07,20170707,Jul,2017-11-07,BF-11020,FUR-FU-10004973,68,60.29
2373,CA-2017-159940,2017-07-07,20170707,Jul,2017-11-07,BF-11020,OFF-FA-10000936,68,2.63
2374,CA-2017-159940,2017-07-07,20170707,Jul,2017-11-07,BF-11020,OFF-PA-10001609,68,23.69
2375,CA-2017-159940,2017-07-07,20170707,Jul,2017-11-07,BF-11020,FUR-CH-10000785,68,253.37
2379,CA-2016-148628,2016-06-12,20160612,Jun,2016-11-12,KM-16375,OFF-PA-10003883,169,32.75
2380,CA-2017-118052,2017-06-05,20170605,Jun,2017-10-05,BE-11455,OFF-FA-10004248,388,7.22
2381,CA-2017-118052,2017-06-05,20170605,Jun,2017-10-05,BE-11455,OFF-PA-10002581,388,49.57
2382,CA-2017-118052,2017-06-05,20170605,Jun,2017-10-05,BE-11455,FUR-FU-10004848,388,54.71
2390,US-2016-127040,2016-06-12,20160612,Jun,2016-10-12,SG-20605,OFF-PA-10004255,399,6.48
2391,US-2016-127040,2016-06-12,20160612,Jun,2016-10-12,SG-20605,OFF-PA-10001184,399,41.86
2392,US-2016-127040,2016-06-12,20160612,Jun,2016-10-12,SG-20605,TEC-AC-10002637,399,1619.91
2393,US-2016-127040,2016-06-12,20160612,Jun,2016-10-12,SG-20605,FUR-FU-10002878,399,113.92
2402,CA-2018-145877,2018-01-04,20180104,Jan,2018-04-04,AS-10090,OFF-ST-10000649,4,94.20
2403,CA-2018-145877,2018-01-04,20180104,Jan,2018-04-04,AS-10090,OFF-EN-10001990,4,28.40
2405,CA-2018-108574,2018-07-10,20180710,Jul,2018-11-10,MG-18145,TEC-AC-10002049,185,1115.91
2406,CA-2018-108574,2018-07-10,20180710,Jul,2018-11-10,MG-18145,TEC-PH-10003555,185,128.74
2407,CA-2018-108574,2018-07-10,20180710,Jul,2018-11-10,MG-18145,TEC-PH-10000702,185,79.92
2411,CA-2015-162684,2015-01-08,20150108,Jan,2015-06-08,AS-10630,OFF-FA-10000992,359,5.68
2412,CA-2016-142041,2016-07-06,20160706,Jul,2016-09-06,EM-13810,OFF-BI-10004187,184,7.52
2416,CA-2016-146087,2016-06-07,20160607,Jun,2016-11-07,PP-18955,FUR-BO-10002824,34,301.96
2437,CA-2018-140053,2018-03-07,20180307,Mar,2018-10-07,CA-12265,FUR-FU-10003708,407,545.85
2450,CA-2017-140207,2017-05-11,20170511,May,2017-10-11,CS-12400,OFF-BI-10003963,146,29.12
2463,CA-2018-148691,2018-03-12,20180312,Mar,2018-09-12,CS-12460,OFF-BI-10001524,399,83.92
2464,CA-2018-148691,2018-03-12,20180312,Mar,2018-09-12,CS-12460,OFF-BI-10001553,399,14.62
2465,CA-2018-148691,2018-03-12,20180312,Mar,2018-09-12,CS-12460,TEC-PH-10000576,399,136.99
2466,CA-2018-148691,2018-03-12,20180312,Mar,2018-09-12,CS-12460,OFF-LA-10001317,399,3.15
2467,CA-2018-128755,2018-04-05,20180405,Apr,2018-08-05,MK-18160,OFF-PA-10000726,249,9.11
2468,CA-2018-128755,2018-04-05,20180405,Apr,2018-08-05,MK-18160,OFF-ST-10003306,249,571.44
2469,CA-2018-128755,2018-04-05,20180405,Apr,2018-08-05,MK-18160,OFF-PA-10004983,249,32.40
2470,CA-2018-128755,2018-04-05,20180405,Apr,2018-08-05,MK-18160,OFF-ST-10001291,249,16.91
2474,CA-2017-114972,2017-03-11,20170311,Mar,2017-06-11,PF-19225,FUR-CH-10001190,183,217.58
2475,CA-2017-114972,2017-03-11,20170311,Mar,2017-06-11,PF-19225,TEC-AC-10000682,183,82.95
2476,CA-2017-114972,2017-03-11,20170311,Mar,2017-06-11,PF-19225,OFF-LA-10004545,183,87.71
2477,CA-2017-114972,2017-03-11,20170311,Mar,2017-06-11,PF-19225,OFF-AP-10003057,183,1101.48
2478,CA-2018-102750,2018-04-09,20180409,Apr,2018-08-09,GM-14695,FUR-TA-10000198,184,1322.35
2487,CA-2016-104514,2016-02-01,20160201,Feb,2016-04-01,CB-12535,OFF-ST-10001837,118,85.52
2488,CA-2016-104514,2016-02-01,20160201,Feb,2016-04-01,CB-12535,OFF-AR-10001473,118,9.84
2489,CA-2016-104514,2016-02-01,20160201,Feb,2016-04-01,CB-12535,OFF-PA-10004285,118,20.04
2508,CA-2016-120397,2016-02-07,20160207,Feb,2016-02-07,RB-19435,OFF-AP-10001293,335,32.78
2509,CA-2018-163902,2018-02-03,20180203,Feb,2018-08-03,MY-17380,TEC-PH-10000675,185,196.78
2510,CA-2018-163902,2018-02-03,20180203,Feb,2018-08-03,MY-17380,TEC-AC-10000580,185,479.94
2513,CA-2018-155089,2018-02-12,20180212,Feb,2018-06-12,DB-12910,OFF-BI-10002429,98,45.66
2516,CA-2015-106572,2015-05-09,20150509,May,2015-10-09,NP-18700,OFF-ST-10000585,377,264.32
2518,CA-2018-123134,2018-02-05,20180205,Feb,2018-07-05,DW-13585,FUR-FU-10003975,413,129.93
2525,CA-2016-124541,2016-06-04,20160604,Jun,2016-10-04,TT-21220,OFF-AR-10004078,337,42.05
2526,CA-2016-124541,2016-06-04,20160604,Jun,2016-10-04,TT-21220,TEC-AC-10002550,337,25.49
2527,CA-2016-124541,2016-06-04,20160604,Jun,2016-10-04,TT-21220,OFF-BI-10004965,337,6.90
2528,CA-2016-124541,2016-06-04,20160604,Jun,2016-10-04,TT-21220,OFF-BI-10004209,337,9.65
2529,CA-2016-124541,2016-06-04,20160604,Jun,2016-10-04,TT-21220,OFF-PA-10001526,337,7.97
2536,CA-2016-143238,2016-06-09,20160609,Jun,2016-08-09,LO-17170,TEC-AC-10003499,148,46.32
2567,CA-2018-123967,2018-01-11,20180111,Jan,2018-03-11,SF-20200,OFF-BI-10001308,235,25.12
2568,CA-2018-123967,2018-01-11,20180111,Jan,2018-03-11,SF-20200,FUR-TA-10003954,235,2665.62
2569,CA-2018-148929,2018-07-09,20180709,Jul,2018-11-09,SP-20620,OFF-ST-10003282,400,478.08
2586,CA-2016-121041,2016-03-11,20160311,Mar,2016-10-11,CS-12250,OFF-EN-10001137,309,6.61
2589,CA-2017-137729,2017-05-05,20170505,May,2017-09-05,BF-11005,OFF-ST-10001505,182,5.98
2590,CA-2017-137729,2017-05-05,20170505,May,2017-09-05,BF-11005,TEC-PH-10001433,182,246.17
2602,CA-2017-165848,2017-04-06,20170406,Apr,2017-04-06,EN-13780,OFF-PA-10000349,401,14.94
2603,CA-2017-165848,2017-04-06,20170406,Apr,2017-04-06,EN-13780,TEC-MA-10003356,401,1349.85
2604,CA-2017-165848,2017-04-06,20170406,Apr,2017-04-06,EN-13780,FUR-BO-10000362,401,136.78
2605,CA-2017-165848,2017-04-06,20170406,Apr,2017-04-06,EN-13780,FUR-FU-10003878,401,61.12
2607,CA-2017-154053,2017-04-03,20170403,Apr,2017-10-03,MG-17890,OFF-AR-10003727,175,16.99
2607,CA-2017-154053,2017-04-03,20170403,Apr,2017-10-03,MG-17890,OFF-AR-10003727,176,16.99
2617,CA-2018-147942,2018-01-04,20180104,Jan,2018-05-04,MS-17365,OFF-LA-10003663,153,5.78
2618,CA-2018-147942,2018-01-04,20180104,Jan,2018-05-04,MS-17365,OFF-BI-10001294,153,121.68
2623,CA-2015-164861,2015-03-12,20150312,Mar,2015-06-12,MC-17635,OFF-PA-10001972,1,25.92
2635,CA-2016-116750,2016-05-07,20160507,May,2016-10-07,BF-10975,FUR-FU-10003829,424,4.93
2636,CA-2016-116750,2016-05-07,20160507,May,2016-10-07,BF-10975,OFF-BI-10004728,424,7.23
2646,CA-2015-131002,2015-07-09,20150709,Jul,2015-12-09,TB-21400,FUR-FU-10004270,371,57.69
2647,CA-2015-131002,2015-07-09,20150709,Jul,2015-12-09,TB-21400,OFF-BI-10000948,371,42.81
2648,CA-2015-131002,2015-07-09,20150709,Jul,2015-12-09,TB-21400,OFF-PA-10000223,371,12.96
2649,CA-2015-131002,2015-07-09,20150709,Jul,2015-12-09,TB-21400,FUR-FU-10004665,371,821.88
2650,CA-2015-131002,2015-07-09,20150709,Jul,2015-12-09,TB-21400,TEC-PH-10000215,371,104.85
2664,CA-2017-164784,2017-01-05,20170105,Jan,2017-04-05,HF-14995,OFF-LA-10001569,342,3.98
2665,CA-2017-164784,2017-01-05,20170105,Jan,2017-04-05,HF-14995,FUR-TA-10004534,342,370.62
2666,CA-2017-164784,2017-01-05,20170105,Jan,2017-04-05,HF-14995,OFF-BI-10002954,342,2.74
2667,CA-2017-111794,2017-01-10,20170110,Jan,2017-01-10,HG-15025,TEC-AC-10003832,305,79.51
2668,CA-2017-111794,2017-01-10,20170110,Jan,2017-01-10,HG-15025,OFF-PA-10000474,305,28.35
2671,CA-2015-126403,2015-09-09,20150909,Sep,2015-12-09,RR-19525,OFF-PA-10001144,39,166.44
2672,CA-2015-126403,2015-09-09,20150909,Sep,2015-12-09,RR-19525,FUR-CH-10003761,39,785.88
2673,CA-2015-126403,2015-09-09,20150909,Sep,2015-12-09,RR-19525,OFF-PA-10004665,39,26.20
2674,CA-2015-126403,2015-09-09,20150909,Sep,2015-12-09,RR-19525,OFF-ST-10000078,39,1325.85
2675,CA-2018-136875,2018-03-12,20180312,Mar,2018-03-12,TC-21295,OFF-PA-10000357,175,166.44
2675,CA-2018-136875,2018-03-12,20180312,Mar,2018-03-12,TC-21295,OFF-PA-10000357,176,166.44
2686,CA-2017-133123,2017-06-09,20170609,Jun,2017-11-09,KB-16315,OFF-EN-10003055,435,95.95
2687,CA-2017-133123,2017-06-09,20170609,Jun,2017-11-09,KB-16315,OFF-BI-10001031,435,3.20
2688,US-2017-128195,2017-04-08,20170408,Apr,2017-05-08,RA-19285,OFF-BI-10002003,62,3.98
2691,CA-2018-156412,2018-04-12,20180412,Apr,2018-08-12,CM-12160,OFF-BI-10004364,360,5.35
2696,CA-2017-161662,2017-07-02,20170702,Jul,2017-09-02,BE-11410,OFF-PA-10003465,387,30.35
2712,CA-2018-132430,2018-09-10,20180910,Sep,2018-11-10,CP-12085,FUR-FU-10003577,381,45.89
2715,CA-2016-103723,2016-01-12,20160112,Jan,2016-06-12,BT-11305,OFF-AR-10003251,228,13.90
2716,CA-2015-127187,2015-04-12,20150412,Apr,2015-08-12,CP-12085,TEC-PH-10000673,402,129.98
2720,CA-2015-110030,2015-06-12,20150612,Jun,2015-08-12,LF-17185,FUR-FU-10002759,338,23.98
2721,CA-2015-121286,2015-04-11,20150411,Apr,2015-08-11,ON-18715,OFF-FA-10000585,428,8.38
2722,CA-2015-121286,2015-04-11,20150411,Apr,2015-08-11,ON-18715,OFF-AP-10004859,428,58.24
2724,CA-2015-153479,2015-04-10,20150410,Apr,2015-08-10,DF-13135,OFF-LA-10004689,137,14.45
2725,CA-2015-153479,2015-04-10,20150410,Apr,2015-08-10,DF-13135,OFF-BI-10002867,137,95.65
2733,CA-2015-107594,2015-02-07,20150207,Feb,2015-06-07,EH-13945,TEC-PH-10002923,414,73.98
2734,CA-2015-107594,2015-02-07,20150207,Feb,2015-06-07,EH-13945,OFF-AR-10000716,414,5.58
2743,CA-2015-149244,2015-04-11,20150411,Apr,2015-08-11,MS-17530,FUR-FU-10004671,174,35.34
2746,CA-2018-163321,2018-07-08,20180708,Jul,2018-11-08,FM-14380,TEC-AC-10004571,425,79.99
2749,CA-2016-110247,2016-04-12,20160412,Apr,2016-08-12,RH-19555,OFF-BI-10001553,117,8.23
2751,CA-2015-154669,2015-08-08,20150808,Aug,2015-11-08,TM-21010,OFF-ST-10000532,164,423.28
2769,US-2016-122140,2016-02-04,20160204,Feb,2016-07-04,MO-17950,OFF-AP-10001242,312,32.19
2770,US-2016-122140,2016-02-04,20160204,Feb,2016-07-04,MO-17950,TEC-AC-10003038,312,50.12
2771,US-2016-122140,2016-02-04,20160204,Feb,2016-07-04,MO-17950,TEC-AC-10003289,312,47.98
2772,CA-2017-163986,2017-03-09,20170309,Mar,2017-10-09,JJ-15445,OFF-ST-10000918,224,54.50
2773,CA-2018-158967,2018-10-12,20181012,Oct,2018-12-12,BT-11680,FUR-FU-10001940,106,19.10
2781,CA-2018-167668,2018-06-05,20180605,Jun,2018-08-05,TC-21295,OFF-LA-10004544,401,59.20
2784,US-2017-106677,2017-05-11,20170511,May,2017-10-11,AS-10285,TEC-PH-10003187,360,23.99
2788,US-2015-117744,2015-02-12,20150212,Feb,2015-06-12,MD-17860,FUR-FU-10001588,302,58.36
2789,US-2015-117744,2015-02-12,20150212,Feb,2015-06-12,MD-17860,OFF-AR-10000940,302,16.46
2790,US-2015-117744,2015-02-12,20150212,Feb,2015-06-12,MD-17860,FUR-FU-10002759,302,39.96
2802,US-2016-110163,2016-01-11,20160111,Jan,2016-04-11,GA-14725,OFF-AR-10001683,368,7.88
2803,CA-2018-143329,2018-03-11,20180311,Mar,2018-08-11,DL-13330,FUR-FU-10000629,409,41.37
2806,CA-2016-122623,2016-07-09,20160709,Jul,2016-11-09,CC-12145,FUR-CH-10000553,303,47.52
2816,CA-2016-104626,2016-01-09,20160109,Jan,2016-08-09,DR-12940,OFF-BI-10001510,35,114.60
2817,CA-2016-104626,2016-01-09,20160109,Jan,2016-08-09,DR-12940,FUR-CH-10003817,35,60.74
2818,CA-2016-104626,2016-01-09,20160109,Jan,2016-08-09,DR-12940,FUR-FU-10000308,35,124.36
2819,CA-2016-104626,2016-01-09,20160109,Jan,2016-08-09,DR-12940,OFF-ST-10003208,35,1088.76
2820,CA-2017-160500,2017-05-05,20170505,May,2017-08-05,DM-13015,OFF-BI-10003784,175,6.72
2820,CA-2017-160500,2017-05-05,20170505,May,2017-08-05,DM-13015,OFF-BI-10003784,176,6.72
2821,CA-2017-160500,2017-05-05,20170505,May,2017-08-05,DM-13015,FUR-TA-10003748,175,298.78
2821,CA-2017-160500,2017-05-05,20170505,May,2017-08-05,DM-13015,FUR-TA-10003748,176,298.78
2832,CA-2015-148915,2015-01-11,20150111,Jan,2015-05-11,ND-18370,OFF-ST-10001128,367,443.92
2833,CA-2015-148915,2015-01-11,20150111,Jan,2015-05-11,ND-18370,TEC-PH-10000673,367,155.98
2839,CA-2017-147368,2017-09-06,20170906,Sep,2017-12-06,TC-21295,TEC-MA-10002178,117,695.70
2840,US-2016-104185,2016-03-09,20160309,Mar,2016-08-09,JB-15400,OFF-ST-10001526,399,120.33
2851,US-2017-128293,2017-02-06,20170206,Feb,2017-05-06,KC-16255,OFF-ST-10000736,359,64.78
2868,CA-2017-115588,2017-10-11,20171011,Oct,2017-12-11,AF-10885,OFF-SU-10001225,380,14.72
2869,CA-2017-115588,2017-10-11,20171011,Oct,2017-12-11,AF-10885,OFF-ST-10001558,380,38.98
2890,CA-2018-164049,2018-02-11,20180211,Feb,2018-06-11,KH-16630,OFF-PA-10000791,228,23.85
2898,US-2017-164630,2017-04-01,20170401,Apr,2017-09-01,EB-13975,TEC-CO-10000971,431,959.97
2907,CA-2018-121615,2018-03-11,20180311,Mar,2018-09-11,DL-12925,OFF-PA-10000327,8,8.56
2908,CA-2018-121615,2018-03-11,20180311,Mar,2018-09-11,DL-12925,OFF-ST-10001325,8,52.40
2909,CA-2018-121615,2018-03-11,20180311,Mar,2018-09-11,DL-12925,OFF-LA-10001771,8,14.94
2911,CA-2016-118444,2016-05-11,20160511,May,2016-09-11,VD-21670,OFF-AP-10000576,109,387.14
2925,CA-2015-157721,2015-02-09,20150209,Feb,2015-05-09,JM-16195,OFF-AP-10001303,397,19.90
2926,CA-2015-157721,2015-02-09,20150209,Feb,2015-05-09,JM-16195,FUR-FU-10002116,397,70.71
2928,CA-2018-158106,2018-04-06,20180406,Apr,2018-10-06,CT-11995,OFF-AR-10002255,7,8.64
2931,CA-2016-168564,2016-08-08,20160808,Aug,2016-08-08,TT-21220,OFF-BI-10004970,152,6.61
2932,CA-2016-168564,2016-08-08,20160808,Aug,2016-08-08,TT-21220,OFF-BI-10002557,152,7.28
2933,CA-2016-168564,2016-08-08,20160808,Aug,2016-08-08,TT-21220,FUR-CH-10000785,152,144.78
2934,US-2017-169040,2017-06-12,20170612,Jun,2017-12-12,GT-14710,TEC-PH-10002310,228,156.79
2935,US-2017-169040,2017-06-12,20170612,Jun,2017-12-12,GT-14710,TEC-PH-10002834,228,431.98
2936,US-2017-169040,2017-06-12,20170612,Jun,2017-12-12,GT-14710,OFF-EN-10000927,228,35.89
2937,US-2017-169040,2017-06-12,20170612,Jun,2017-12-12,GT-14710,OFF-BI-10001636,228,47.21
